img_file_i,key,y,time
949,,0,20250930_164936
950,,0,20250930_164936
951,Button.right,2,20250930_164936
952,Button.right,2,20250930_164936
953,Button.right,2,20250930_164936
954,Button.right,2,20250930_164936
955,Button.right,2,20250930_164936
956,Button.right,2,20250930_164936
957,Button.right,2,20250930_164936
958,Button.right,2,20250930_164936
959,Button.right,2,20250930_164936
960,,0,20250930_164936
961,,0,20250930_164936
962,,0,20250930_164936
963,,0,20250930_164936
964,,0,20250930_164936
965,,0,20250930_164936
966,,0,20250930_164936
967,,0,20250930_164936
968,,0,20250930_164936
969,,0,20250930_164936
970,,0,20250930_164936
971,,0,20250930_164936
972,,0,20250930_164936
973,,0,20250930_164936
974,,0,20250930_164936
975,,0,20250930_164936
976,,0,20250930_164936
977,,0,20250930_164936
978,,0,20250930_164936
979,,0,20250930_164936
980,Button.right,2,20250930_164936
981,Button.right,2,20250930_164936
982,Button.right,2,20250930_164936
983,Button.right,2,20250930_164936
984,Button.right,2,20250930_164936
985,Button.right,2,20250930_164936
986,Button.right,2,20250930_164936
987,Button.right,2,20250930_164936
988,Button.right,2,20250930_164936
989,Button.right,2,20250930_164936
990,Button.right,2,20250930_164936
991,Button.right,2,20250930_164936
992,Button.right,2,20250930_164936
993,Button.right,2,20250930_164936
994,Button.right,2,20250930_164936
995,Button.right,2,20250930_164936
996,Button.right,2,20250930_164936
997,Button.right,2,20250930_164936
998,Button.right,2,20250930_164936
999,Button.right,2,20250930_164936
1000,Button.right,2,20250930_164936
1001,Button.right,2,20250930_164936
1002,Button.right,2,20250930_164936
1003,Button.right,2,20250930_164936
1004,Button.right,2,20250930_164936
1005,Button.right,2,20250930_164936
1006,Button.right,2,20250930_164936
1007,Button.right,2,20250930_164936
1008,Button.right,2,20250930_164936
1009,Button.right,2,20250930_164936
1010,Button.right,2,20250930_164936
1011,Button.right,2,20250930_164936
1012,Button.right,2,20250930_164936
1013,Button.right,2,20250930_164936
1014,Button.right,2,20250930_164936
1015,Button.right,2,20250930_164936
1016,,0,20250930_164936
1017,Button.right,2,20250930_164936
1018,Button.right,2,20250930_164936
1019,Button.right,2,20250930_164936
1020,Button.right,2,20250930_164936
1021,Button.right,2,20250930_164936
1022,Button.right,2,20250930_164936
1023,Button.right,2,20250930_164936
1024,Button.right,2,20250930_164936
1025,Button.right,2,20250930_164936
1026,Button.right,2,20250930_164936
1027,Button.right,2,20250930_164936
1028,Button.right,2,20250930_164936
1029,Button.right,2,20250930_164936
1030,Button.right,2,20250930_164936
1031,Button.right,2,20250930_164936
1032,Button.left,1,20250930_164936
1033,,0,20250930_164936
1034,,0,20250930_164936
1035,,0,20250930_164936
1036,,0,20250930_164936
1037,,0,20250930_164936
1038,Button.right,2,20250930_164936
1039,Button.right,2,20250930_164936
1040,Button.right,2,20250930_164936
1041,Button.right,2,20250930_164936
1042,Button.right,2,20250930_164936
1043,Button.right,2,20250930_164936
1044,Button.right,2,20250930_164936
1045,Button.right,2,20250930_164936
1046,Button.right,2,20250930_164936
1047,Button.right,2,20250930_164936
1048,Button.right,2,20250930_164936
1049,Button.right,2,20250930_164936
1050,Button.right,2,20250930_164936
1051,Button.right,2,20250930_164936
1052,Button.right,2,20250930_164936
1053,,0,20250930_164936
1054,,0,20250930_164936
1055,,0,20250930_164936
1056,,0,20250930_164936
1057,,0,20250930_164936
1058,,0,20250930_164936
1059,,0,20250930_164936
1060,,0,20250930_164936
1061,,0,20250930_164936
1062,,0,20250930_164936
1063,,0,20250930_164936
1064,,0,20250930_164936
1065,,0,20250930_164936
1066,,0,20250930_164936
1067,,0,20250930_164936
1068,,0,20250930_164936
1069,,0,20250930_164936
1070,,0,20250930_164936
1071,,0,20250930_164936
1072,,0,20250930_164936
1073,,0,20250930_164936
1074,,0,20250930_164936
1075,,0,20250930_164936
1076,,0,20250930_164936
1077,,0,20250930_164936
1078,,0,20250930_164936
1079,,0,20250930_164936
1080,,0,20250930_164936
1081,,0,20250930_164936
1082,,0,20250930_164936
1083,Button.right,2,20250930_164936
1084,Button.right,2,20250930_164936
1085,Button.right,2,20250930_164936
1086,Button.right,2,20250930_164936
1087,Button.right,2,20250930_164936
1088,Button.right,2,20250930_164936
1089,,0,20250930_164936
1090,,0,20250930_164936
1091,,0,20250930_164936
1092,,0,20250930_164936
1093,,0,20250930_164936
1094,,0,20250930_164936
1095,,0,20250930_164936
1096,,0,20250930_164936
1097,,0,20250930_164936
1098,,0,20250930_164936
1099,,0,20250930_164936
1100,,0,20250930_164936
1101,,0,20250930_164936
1102,,0,20250930_164936
1103,,0,20250930_164936
1104,,0,20250930_164936
1105,,0,20250930_164936
1106,,0,20250930_164936
1107,,0,20250930_164936
1108,,0,20250930_164936
1109,,0,20250930_164936
1110,,0,20250930_164936
1111,Button.left,1,20250930_164936
1112,,0,20250930_164936
1113,Button.left,1,20250930_164936
1114,Button.left,1,20250930_164936
1115,Button.left,1,20250930_164936
1116,Button.left,1,20250930_164936
1117,Button.left,1,20250930_164936
1118,Button.left,1,20250930_164936
1119,,0,20250930_164936
1120,Button.left,1,20250930_164936
1121,,0,20250930_164936
1122,,0,20250930_164936
1123,,0,20250930_164936
1124,,0,20250930_164936
1125,Button.right,2,20250930_164936
1126,Button.right,2,20250930_164936
1127,Button.right,2,20250930_164936
1128,Button.right,2,20250930_164936
1129,Button.right,2,20250930_164936
1130,Button.right,2,20250930_164936
1131,Button.right,2,20250930_164936
1132,Button.right,2,20250930_164936
1133,Button.right,2,20250930_164936
1134,Button.right,2,20250930_164936
1135,Button.right,2,20250930_164936
1136,Button.right,2,20250930_164936
1137,Button.right,2,20250930_164936
1138,Button.right,2,20250930_164936
1139,Button.right,2,20250930_164936
1140,Button.right,2,20250930_164936
1141,Button.right,2,20250930_164936
1142,Button.right,2,20250930_164936
1143,Button.right,2,20250930_164936
1144,Button.right,2,20250930_164936
1145,Button.right,2,20250930_164936
1146,Button.right,2,20250930_164936
1147,Button.right,2,20250930_164936
1148,Button.right,2,20250930_164936
1149,Button.right,2,20250930_164936
1150,Button.right,2,20250930_164936
1151,Button.right,2,20250930_164936
1152,Button.right,2,20250930_164936
1153,Button.right,2,20250930_164936
1154,Button.right,2,20250930_164936
1155,Button.right,2,20250930_164936
1156,Button.right,2,20250930_164936
1157,Button.right,2,20250930_164936
1158,,0,20250930_164936
1159,,0,20250930_164936
1160,,0,20250930_164936
1161,,0,20250930_164936
1162,,0,20250930_164936
1163,,0,20250930_164936
1164,,0,20250930_164936
1165,,0,20250930_164936
1166,,0,20250930_164936
1167,,0,20250930_164936
1168,,0,20250930_164936
1169,,0,20250930_164936
1170,,0,20250930_164936
1171,,0,20250930_164936
1172,,0,20250930_164936
1173,,0,20250930_164936
1174,,0,20250930_164936
1175,,0,20250930_164936
1176,,0,20250930_164936
1177,,0,20250930_164936
1178,,0,20250930_164936
1179,Button.right,2,20250930_164936
1180,Button.right,2,20250930_164936
1181,Button.right,2,20250930_164936
1182,Button.right,2,20250930_164936
1183,Button.right,2,20250930_164936
1184,Button.right,2,20250930_164936
1185,Button.right,2,20250930_164936
1186,Button.right,2,20250930_164936
1187,Button.right,2,20250930_164936
1188,Button.right,2,20250930_164936
1189,Button.right,2,20250930_164936
1190,Button.right,2,20250930_164936
1191,Button.right,2,20250930_164936
1192,Button.right,2,20250930_164936
1193,Button.right,2,20250930_164936
1194,Button.right,2,20250930_164936
1195,Button.right,2,20250930_164936
1196,Button.right,2,20250930_164936
1197,Button.right,2,20250930_164936
1198,,0,20250930_164936
1199,Button.left,1,20250930_164936
1200,,0,20250930_164936
1201,,0,20250930_164936
1202,,0,20250930_164936
1203,,0,20250930_164936
1204,,0,20250930_164936
1205,,0,20250930_164936
1206,,0,20250930_164936
1207,,0,20250930_164936
1208,,0,20250930_164936
1209,,0,20250930_164936
1210,Button.right,2,20250930_164936
1211,Button.right,2,20250930_164936
1212,Button.right,2,20250930_164936
1213,Button.right,2,20250930_164936
1214,Button.right,2,20250930_164936
1215,Button.right,2,20250930_164936
1216,Button.right,2,20250930_164936
1217,Button.right,2,20250930_164936
1218,Button.right,2,20250930_164936
1219,Button.right,2,20250930_164936
1220,Button.right,2,20250930_164936
1221,,0,20250930_164936
1222,,0,20250930_164936
1223,Button.right,2,20250930_164936
1224,Button.right,2,20250930_164936
1225,,0,20250930_164936
1226,,0,20250930_164936
1227,,0,20250930_164936
1228,,0,20250930_164936
1229,,0,20250930_164936
1230,,0,20250930_164936
1231,,0,20250930_164936
1232,,0,20250930_164936
1233,,0,20250930_164936
1234,,0,20250930_164936
1235,,0,20250930_164936
1236,,0,20250930_164936
1237,,0,20250930_164936
1238,Button.right,2,20250930_164936
1239,Button.right,2,20250930_164936
1240,Button.right,2,20250930_164936
1241,Button.right,2,20250930_164936
1242,Button.right,2,20250930_164936
1243,Button.right,2,20250930_164936
1244,Button.right,2,20250930_164936
1245,Button.right,2,20250930_164936
1246,,0,20250930_164936
1247,Button.left,1,20250930_164936
1248,,0,20250930_164936
1249,,0,20250930_164936
1250,,0,20250930_164936
1251,Button.right,2,20250930_164936
1252,Button.right,2,20250930_164936
1253,Button.right,2,20250930_164936
1254,Button.right,2,20250930_164936
1255,Button.right,2,20250930_164936
1256,Button.right,2,20250930_164936
1257,Button.right,2,20250930_164936
1258,Button.right,2,20250930_164936
1259,Button.right,2,20250930_164936
1260,Button.right,2,20250930_164936
1261,Button.right,2,20250930_164936
1262,Button.right,2,20250930_164936
1263,Button.right,2,20250930_164936
1264,Button.right,2,20250930_164936
1265,Button.right,2,20250930_164936
1266,Button.right,2,20250930_164936
1267,Button.right,2,20250930_164936
1268,Button.right,2,20250930_164936
1269,Button.right,2,20250930_164936
1270,Button.right,2,20250930_164936
1271,Button.right,2,20250930_164936
1272,Button.right,2,20250930_164936
1273,Button.right,2,20250930_164936
1274,Button.right,2,20250930_164936
1275,Button.right,2,20250930_164936
1276,Button.right,2,20250930_164936
1277,Button.right,2,20250930_164936
1278,Button.right,2,20250930_164936
1279,,0,20250930_164936
1280,,0,20250930_164936
1281,Button.left,1,20250930_164936
1282,Button.left,1,20250930_164936
1283,,0,20250930_164936
1284,,0,20250930_164936
1285,,0,20250930_164936
1286,,0,20250930_164936
1287,,0,20250930_164936
1288,Button.right,2,20250930_164936
1289,Button.right,2,20250930_164936
1290,Button.right,2,20250930_164936
1291,Button.right,2,20250930_164936
1292,Button.right,2,20250930_164936
1293,Button.right,2,20250930_164936
1294,Button.right,2,20250930_164936
1295,Button.right,2,20250930_164936
1296,Button.right,2,20250930_164936
1297,Button.right,2,20250930_164936
1298,Key.space,3,20250930_164936
1299,,0,20250930_164936
1300,,0,20250930_164936
1301,,0,20250930_164936
1302,Button.left,1,20250930_164936
1303,Button.left,1,20250930_164936
1304,,0,20250930_164936
1305,Button.left,1,20250930_164936
1306,Button.left,1,20250930_164936
1307,,0,20250930_164936
1308,Button.left,1,20250930_164936
1309,,0,20250930_164936
1310,,0,20250930_164936
1311,,0,20250930_164936
1312,Button.left,1,20250930_164936
1313,Button.left,1,20250930_164936
1314,,0,20250930_164936
1315,Button.left,1,20250930_164936
1316,Button.left,1,20250930_164936
1317,Button.left,1,20250930_164936
1318,Button.left,1,20250930_164936
1319,Button.left,1,20250930_164936
1320,,0,20250930_164936
1321,,0,20250930_164936
1322,,0,20250930_164936
1323,,0,20250930_164936
1324,,0,20250930_164936
1325,Button.left,1,20250930_164936
1326,,0,20250930_164936
1327,Button.left,1,20250930_164936
1328,,0,20250930_164936
1329,Button.left,1,20250930_164936
1330,Button.left,1,20250930_164936
1331,Button.left,1,20250930_164936
1332,,0,20250930_164936
1333,,0,20250930_164936
1334,,0,20250930_164936
1335,,0,20250930_164936
1336,,0,20250930_164936
0,,0,20250930_165241
1,,0,20250930_165241
2,,0,20250930_165241
3,,0,20250930_165241
4,,0,20250930_165241
5,,0,20250930_165241
6,,0,20250930_165241
7,,0,20250930_165241
8,,0,20250930_165241
9,,0,20250930_165241
10,,0,20250930_165241
11,,0,20250930_165241
12,,0,20250930_165241
13,,0,20250930_165241
14,Button.right,2,20250930_165241
15,Button.right,2,20250930_165241
16,Button.right,2,20250930_165241
17,,0,20250930_165241
18,,0,20250930_165241
19,,0,20250930_165241
20,,0,20250930_165241
21,,0,20250930_165241
22,,0,20250930_165241
23,,0,20250930_165241
24,,0,20250930_165241
25,Button.left,1,20250930_165241
26,,0,20250930_165241
27,,0,20250930_165241
28,,0,20250930_165241
29,,0,20250930_165241
30,Button.right,2,20250930_165241
31,Button.right,2,20250930_165241
32,Button.right,2,20250930_165241
33,Button.right,2,20250930_165241
34,Button.right,2,20250930_165241
35,Button.right,2,20250930_165241
36,Button.right,2,20250930_165241
37,Button.right,2,20250930_165241
38,,0,20250930_165241
39,,0,20250930_165241
40,,0,20250930_165241
41,,0,20250930_165241
42,,0,20250930_165241
43,,0,20250930_165241
44,,0,20250930_165241
45,,0,20250930_165241
46,,0,20250930_165241
47,,0,20250930_165241
48,,0,20250930_165241
49,,0,20250930_165241
50,,0,20250930_165241
51,,0,20250930_165241
52,,0,20250930_165241
53,,0,20250930_165241
54,,0,20250930_165241
55,,0,20250930_165241
56,,0,20250930_165241
57,,0,20250930_165241
58,Button.right,2,20250930_165241
59,Button.right,2,20250930_165241
60,Button.right,2,20250930_165241
61,Button.right,2,20250930_165241
62,,0,20250930_165241
63,,0,20250930_165241
64,,0,20250930_165241
65,,0,20250930_165241
66,,0,20250930_165241
67,,0,20250930_165241
68,,0,20250930_165241
69,,0,20250930_165241
70,,0,20250930_165241
71,,0,20250930_165241
72,,0,20250930_165241
73,,0,20250930_165241
74,,0,20250930_165241
75,,0,20250930_165241
76,,0,20250930_165241
77,,0,20250930_165241
78,,0,20250930_165241
79,,0,20250930_165241
80,,0,20250930_165241
81,,0,20250930_165241
82,,0,20250930_165241
83,,0,20250930_165241
84,,0,20250930_165241
85,Button.right,2,20250930_165241
86,Button.right,2,20250930_165241
87,Button.right,2,20250930_165241
88,Button.right,2,20250930_165241
89,,0,20250930_165241
90,,0,20250930_165241
91,Button.left,1,20250930_165241
92,Button.left,1,20250930_165241
93,,0,20250930_165241
94,,0,20250930_165241
95,Button.left,1,20250930_165241
96,,0,20250930_165241
97,,0,20250930_165241
98,,0,20250930_165241
99,,0,20250930_165241
100,,0,20250930_165241
101,Button.right,2,20250930_165241
102,Button.right,2,20250930_165241
103,Button.right,2,20250930_165241
104,,0,20250930_165241
105,,0,20250930_165241
106,,0,20250930_165241
107,,0,20250930_165241
108,,0,20250930_165241
109,,0,20250930_165241
110,,0,20250930_165241
111,,0,20250930_165241
112,,0,20250930_165241
113,,0,20250930_165241
114,,0,20250930_165241
115,,0,20250930_165241
116,Button.left,1,20250930_165241
117,,0,20250930_165241
118,,0,20250930_165241
119,,0,20250930_165241
120,,0,20250930_165241
121,,0,20250930_165241
122,Button.right,2,20250930_165241
123,Button.right,2,20250930_165241
124,Button.right,2,20250930_165241
125,Button.right,2,20250930_165241
126,Button.right,2,20250930_165241
127,Button.right,2,20250930_165241
128,Button.right,2,20250930_165241
129,Button.right,2,20250930_165241
130,Button.right,2,20250930_165241
131,Button.right,2,20250930_165241
132,Button.right,2,20250930_165241
133,Button.right,2,20250930_165241
134,Button.right,2,20250930_165241
135,Button.right,2,20250930_165241
136,Button.right,2,20250930_165241
137,Button.right,2,20250930_165241
138,Button.right,2,20250930_165241
139,Button.right,2,20250930_165241
140,Button.right,2,20250930_165241
